5.30599761055704e-9	2.1705066490780646e-9	-2.586694389010315e-8	-5.6995797303295886e-9	-5.3358426994777315e-8	6.133333220771251e-9	-1.632082668275319e-8	-9.567913797374989e-10	-5.459314476003157e-9	-1.0280557677173813e-9	-1.7645448898807597e-9	-1.5778336023129922e-9	1.1327671833069718e-9	4.365224236891049e-9	-1.6060859036736184e-9	-1.2956427707667075e-9	-4.576737542057791e-9	1.1346455611077546e-9	-2.1938676055171897e-9	6.938792099757426e-10	6.360029435137926e-10	-2.4397275346772417e-9	1.0210777422805066e-9	-9.522041559489975e-9	2.438888400954274e-9	4.410937423925833e-9	-1.9631611637107635e-8	1.5820560104646707e-8	2.3529611275600533e-9	-2.2387233919519394e-9	-1.4458815284424452e-8	-6.718844556521156e-9	2.2141763037666317e-10	4.0367018403039015e-9	-1.271679077295933e-9	9.894238527654816e-10	-1.1725262549345653e-8	9.1398785329052e-9	2.5458941373188887e-8	6.264929448479048e-11	-2.720440689505414e-8	-1.9577713023659028e-9	-6.72928788337758e-9	1.7666921191158015e-8	1.1259569840164924e-8	5.468577235731656e-9	-1.3590697201585045e-8
2.170506649078065e-9	8.878821363668859e-10	-1.0581304452492418e-8	-2.331508069045525e-9	-2.1827153722950012e-8	2.5089421613313575e-9	-6.676306115760366e-9	-3.913914603251022e-10	-2.233223562622718e-9	-4.2054334194213857e-10	-7.218164924185344e-10	-6.45439127891072e-10	4.633772926580785e-10	1.7856677176548746e-9	-6.569962023767446e-10	-5.300042651191877e-10	-1.8721907573214225e-9	4.641456748687789e-10	-8.974381023794417e-10	2.838428535548243e-10	2.601676020483845e-10	-9.980111988649737e-10	4.1768886497894876e-10	-3.895149771239575e-9	9.976679415004724e-10	1.8043674559796496e-9	-8.030637876701546e-9	6.471663747496417e-9	9.6251795998664e-10	-9.15787108963229e-10	-5.914619331439225e-9	-2.748455329615374e-9	9.057457152306928e-11	1.6512801555326099e-9	-5.202015172111158e-10	4.0474031487418417e-10	-4.796414036549238e-9	3.738819621748498e-9	1.041440422735007e-8	2.562773790442866e-11	-1.112841597186952e-8	-8.008589748725492e-10	-2.752727346030036e-9	7.2269485197387455e-9	4.6059146787590335e-9	2.23701264649093e-9	-5.559501158467223e-9
-2.586694389010314e-8	-1.0581304452492415e-8	1.2610235919774255e-7	2.7785673186668456e-8	2.6012440959514487e-7	-2.9900238301494746e-8	7.956466563991526e-8	4.664395295902742e-9	2.661437068581152e-8	5.011811780673063e-9	8.602225064042704e-9	7.69200025217121e-9	-5.522284131117226e-9	-2.1280638181991432e-8	7.829731327127289e-9	6.316308963944869e-9	2.2311773746045066e-8	-5.5314413033231635e-9	1.0695190021215441e-8	-3.382688171345827e-9	-3.1005391168123647e-9	1.189376666066901e-8	-4.977793751777665e-9	4.642032338771436e-8	-1.1889675931109926e-8	-2.1503491752786644e-8	9.570487116298664e-8	-7.712584673389568e-8	-1.147077715527807e-8	1.0913863736657653e-8	7.048728751440191e-8	3.2754628881278905e-8	-1.0794195728652264e-9	-1.967907868797752e-8	6.199485019864122e-9	-4.823479826055237e-9	5.7161111628604065e-8	-4.455726383461306e-8	-1.2411333083276793e-7	-3.0541775072511094e-10	1.3262254312446246e-7	9.544211339808597e-9	3.280554050905321e-8	-8.61269289958659e-8	-5.489084153786547e-8	-2.665952699715379e-8	6.625517809560542e-8
-5.69957973032959e-9	-2.3315080690455256e-9	2.778567318666844e-8	6.122357026716567e-9	5.7316388829927315e-8	-6.588284769956677e-9	1.7531454735887166e-8	1.0277631915531308e-9	5.8642694097899475e-9	1.1043137247860219e-9	1.895433331296196e-9	1.6948723798011026e-9	-1.2167923216734049e-9	-4.689022973488651e-9	1.725220348299623e-9	1.3917495144923838e-9	4.916225669659441e-9	-1.218810032600867e-9	2.356601868266205e-9	-7.453490074235466e-10	-6.831796585997697e-10	2.620698907659992e-9	-1.0968181064362503e-9	1.022835691811333e-8	-2.619797539170133e-9	-4.738127020403056e-9	2.1087823390289614e-8	-1.699407996476283e-8	-2.5274964531436423e-9	2.4047849214541716e-9	1.5531325125519357e-8	7.217227504260891e-9	-2.378417001619127e-10	-4.336131800361017e-9	1.3660082648055325e-9	-1.0628162334018822e-9	1.2595005989994602e-8	-9.817846237356518e-9	-2.7347406295771342e-8	-6.729642393540797e-11	2.922234501093959e-8	2.102992673706716e-9	7.22844548623859e-9	-1.897739838545429e-8	-1.2094769642333632e-8	-5.874219256603802e-9	1.459881275696557e-8
-5.335842699477732e-8	-2.1827153722950006e-8	2.601244095951449e-7	5.7316388829927355e-8	5.365855890995679e-7	-6.167832161950271e-8	1.6412628497323593e-7	9.62173171009014e-9	5.4900221748333534e-8	1.0338383957089234e-8	1.774470148203588e-8	1.5867086421577622e-8	-1.1391388025430449e-8	-4.3897778674702376e-8	1.6151198576544345e-8	1.3029305358211203e-8	4.602480893692599e-8	-1.1410277460180238e-8	2.206207730328753e-8	-6.977821602500144e-9	-6.39580349075425e-9	2.4534505700504197e-8	-1.0268211267305403e-8	9.575601391981385e-8	-2.4526067234199556e-8	-4.435748176340568e-8	1.9742036033735892e-7	-1.5909547994899938e-7	-2.3661961264846624e-8	2.2513158207656548e-8	1.4540143597251424e-7	6.756636888690053e-8	-2.226630663988197e-9	-4.059407585060423e-8	1.2788320502352667e-8	-9.94989191237694e-9	1.1791215118739168e-7	-9.19128875551446e-8	-2.560214351764491e-7	-6.300168590009711e-10	2.735742694469941e-7	1.968783424739637e-8	6.767138955692433e-8	-1.7766294554957513e-7	-1.1322902970371992e-7	-5.4993370317225803e-8	1.3667142509304347e-7
6.1333332207712485e-9	2.5089421613313575e-9	-2.9900238301494746e-8	-6.588284769956681e-9	-6.167832161950275e-8	7.089671344658824e-9	-1.8865646028804197e-8	-1.1059787429345679e-9	-6.310556232415862e-9	-1.1883550181086354e-9	-2.039680950708504e-9	-1.8238567707576735e-9	1.3093935203390567e-9	5.0458703413031415e-9	-1.8565142997129375e-9	-1.4976654254567227e-9	-5.290363784105124e-9	1.3115647849961065e-9	-2.5359456658536154e-9	8.02072089369039e-10	7.351714857805342e-10	-2.8201412173256343e-9	1.180288941602809e-9	-1.1006762653569556e-8	2.8191712440559387e-9	5.098711338963744e-9	-2.2692664037377746e-8	1.8287375548584045e-8	2.7198457912494997e-9	-2.587795572830773e-9	-1.6713301130527455e-8	-7.766478111346154e-9	2.5594209850998327e-10	4.666123201446674e-9	-1.4699652043616321e-9	1.1436994320561686e-9	-1.355352012043779e-8	1.0565010981224131e-8	2.94286181594679e-8	7.24178643935196e-11	-3.1446244765058966e-8	-2.263036124860435e-9	-7.778549817603411e-9	2.0421629872459073e-8	1.3015214478998946e-8	6.3212632795788615e-9	-1.570982202194069e-8
-1.632082668275319e-8	-6.676306115760364e-9	7.956466563991523e-8	1.7531454735887162e-8	1.6412628497323585e-7	-1.886564602880419e-8	5.0201567169384884e-8	2.9430143458551885e-9	1.6792417858133757e-8	3.1622178659944938e-9	5.427599979405905e-9	4.8532908846877766e-9	-3.484301924279744e-9	-1.3427083170848724e-8	4.940192718458483e-9	3.985294291246344e-9	1.4077681324864515e-8	-3.490079659394912e-9	6.748162571795987e-9	-2.134317360486313e-9	-1.9562945575577394e-9	7.504408140038526e-9	-3.140754063483105e-9	2.9289043854754624e-8	-7.501827077327938e-9	-1.3567693304761701e-8	6.038527867095646e-8	-4.866278675834879e-8	-7.237521623899128e-9	6.886135416151781e-9	4.447416777255339e-8	2.066663237860034e-8	-6.810630521727286e-10	-1.241657435566655e-8	3.911583873243513e-9	-3.0433892261275195e-9	3.6065976677636826e-8	-2.8113540688006166e-8	-7.830968230867486e-8	-1.92704255615624e-10	8.367859561053419e-8	6.021949081371352e-9	2.0698755231796218e-8	-5.434204693292322e-8	-3.46335428715429e-8	-1.6820909389385403e-8	4.180390553730149e-8
-9.567913797374987e-10	-3.9139146032510206e-10	4.664395295902741e-9	1.0277631915531304e-9	9.62173171009014e-9	-1.1059787429345677e-9	2.943014345855186e-9	1.7253137289587133e-10	9.844379264483278e-10	1.8538166534882944e-10	3.1818737069340926e-10	2.845190892337507e-10	-2.042635531634797e-10	-7.871487131820631e-10	2.8961363185721175e-10	2.3363370827710695e-10	8.252893281235394e-10	-2.0460226876633816e-10	3.9560397029380583e-10	-1.2512211902185746e-10	-1.1468572217735579e-10	4.3993806591888914e-10	-1.841234161145342e-10	1.7170395394888614e-9	-4.3978676371079947e-10	-7.953918330174096e-10	3.54002376074256e-9	-2.852804994092081e-9	-4.2429213234526493e-10	4.0369250268949385e-10	2.6072515213312767e-9	1.2115597003246823e-9	-3.992660892278628e-11	-7.279086860517746e-10	2.293125141996332e-10	-1.784155159120018e-10	2.1143301596851142e-9	-1.6481269119256854e-9	-4.590823179881252e-9	-1.1297085366360603e-11	4.90557014848589e-9	3.530304643709242e-10	1.2134428602820694e-9	-3.1857456546804674e-9	-2.0303552175673865e-9	-9.861082143476575e-10	2.450710218112099e-9
-5.4593144760031575e-9	-2.233223562622718e-9	2.661437068581153e-8	5.8642694097899475e-9	5.4900221748333534e-8	-6.31055623241586e-9	1.6792417858133757e-8	9.844379264483276e-10	5.6170618981895025e-9	1.0577614859433604e-9	1.8155315131312274e-9	1.6234251920969934e-9	-1.1654985560265399e-9	-4.49135763669307e-9	1.6524938427218445e-9	1.3330804408959615e-9	4.70898262855155e-9	-1.1674312088481187e-9	2.2572595310799772e-9	-7.139288893609826e-10	-6.543802824710679e-10	2.510223594167172e-9	-1.0505818393220742e-9	9.79718146614506e-9	-2.5093602162531298e-9	-4.538391711032113e-9	2.019886811220701e-8	-1.62776960811227e-8	-2.420950076221752e-9	2.303411431128959e-9	1.4876603551910977e-8	6.9129859441972e-9	-2.2781550577934378e-10	-4.153342566801405e-9	1.3084243142226692e-9	-1.0180133058696286e-9	1.2064064675092704e-8	-9.40397584336385e-9	-2.6194578939248212e-8	-6.445954939052023e-11	2.7990479756495407e-8	2.0143412118165504e-9	6.923731028421441e-9	-1.817740791508092e-8	-1.1584915745015977e-8	-5.626592077780013e-9	1.3983401147749326e-8
-1.028055767717381e-9	-4.2054334194213857e-10	5.011811780673066e-9	1.1043137247860225e-9	1.0338383957089233e-8	-1.1883550181086356e-9	3.1622178659944946e-9	1.8538166534882952e-10	1.0577614859433602e-9	1.9918979494405532e-10	3.418868108358725e-10	3.057108754197956e-10	-2.1947765235485479e-10	-8.457776016427584e-10	3.111848164811425e-10	2.5103536647631073e-10	8.867591070153187e-10	-2.1984158898437615e-10	4.2506960612990443e-10	-1.3444156019963952e-10	-1.2322781698609615e-10	4.727058666627536e-10	-1.9783743338816052e-10	1.8449292656548868e-9	-4.725432589309581e-10	-8.546346974161049e-10	3.8036942367516915e-9	-3.0652893852153874e-9	-4.5589453586388955e-10	4.337605120521141e-10	2.8014466494832692e-9	1.3017998977959778e-9	-4.2900448391167335e-11	-7.821252411225377e-10	2.4639230837751694e-10	-1.9170434867816986e-10	2.271811032497773e-9	-1.77088376158798e-9	-4.9327599460988556e-9	-1.2138522306876738e-11	5.270949935169594e-9	3.7932511006569877e-10	1.3038233606865403e-9	-3.4230284514003765e-9	-2.181581484839155e-9	-1.05955617588105e-9	2.6332456186705013e-9
